Frame,Queue,Moving
1085,0.82177,0.0134406
1086,0.818769,0.18252
1087,0.819073,0.0294908
1088,0.819048,0.022145
1089,0.819497,0.0243594
1090,0.819896,0.0288044
1091,0.820901,0.0309314
1092,0.821115,0.0252005
1093,0.821402,0.0278916
1094,0.821655,0.0205895
1095,0.821861,0.0225283
1096,0.822022,0.0225297
1097,0.822308,0.0197282
1098,0.822882,0.0263537
1099,0.823065,0.0292004
1100,0.822962,0.0192398
1101,0.822581,0.0228943
1102,0.822407,0.0227239
1103,0.822659,0.0197968
1104,0.822624,0.0228134
1105,0.822672,0.024158
1106,0.822423,0.0167977
1107,0.822563,0.0199338
1108,0.822232,0.0200432
1109,0.822149,0.0127817
1110,0.821878,0.0159434
1111,0.818349,0.179889
1112,0.818512,0.0280067
1113,0.819028,0.0320414
1114,0.818848,0.0279389
1115,0.818718,0.0191607
1116,0.818796,0.0287567
1117,0.818388,0.0234962
1118,0.818405,0.020582
1119,0.818019,0.0267707
1120,0.818528,0.027892
1121,0.818452,0.0181745
1122,0.818945,0.0314003
1123,0.818665,0.0242447
1124,0.818572,0.0192448
1125,0.818062,0.0239047
1126,0.8179,0.0236428
1127,0.817169,0.0231935
1128,0.81667,0.0347105
1129,0.816691,0.0366109
1130,0.817072,0.0333953
1131,0.817089,0.0418698
1132,0.816992,0.046431
1133,0.817249,0.033415
1134,0.816774,0.0462597
1135,0.817609,0.049298
1136,0.815397,0.190482
1137,0.816173,0.0510567
1138,0.815767,0.0555004
1139,0.816271,0.0416777
1140,0.816032,0.0517146
1141,0.81687,0.0488787
1142,0.816822,0.0400376
1143,0.816081,0.0445937
1144,0.815776,0.0454362
1145,0.81567,0.0382061
1146,0.815468,0.0415583
1147,0.814891,0.0498297
1148,0.815745,0.0390644
1149,0.815861,0.0452861
1150,0.815979,0.0435003
1151,0.815815,0.0380475
1152,0.816366,0.0461272
1153,0.816588,0.0421381
1154,0.817126,0.0296897
1155,0.816699,0.0397103
1156,0.817253,0.0366291
1157,0.817216,0.0295084
1158,0.817195,0.0414674
1159,0.817761,0.0422547
1160,0.817773,0.0275847
1161,0.812647,0.202613
1162,0.812552,0.0557959
1163,0.81249,0.0452723
1164,0.812515,0.0524203
1165,0.813389,0.0558415
1166,0.813591,0.0358976
1167,0.813935,0.05016
1168,0.815085,0.048696
1169,0.815143,0.0378658
1170,0.816157,0.0431026
1171,0.816297,0.0395553
1172,0.817226,0.0381052
1173,0.816616,0.0401232
1174,0.817402,0.0375046
1175,0.81716,0.0277093
1176,0.816522,0.0366565
1177,0.816358,0.0352084
1178,0.816153,0.0256454
1179,0.815776,0.0341926
1180,0.815875,0.0312874
1181,0.816088,0.0208546
1182,0.8163,0.0281151
1183,0.816467,0.0316299
1184,0.816533,0.0201718
1185,0.816614,0.0274587
1186,0.816542,0.194637
1187,0.817617,0.030276
1188,0.818182,0.0389115
1189,0.818791,0.0336482
1190,0.818752,0.0289142
1191,0.819444,0.0312094
1192,0.819428,0.0338195
1193,0.820039,0.0216407
1194,0.820624,0.029511
1195,0.821306,0.0275543
1196,0.821541,0.0218056
1197,0.822134,0.0320123
1198,0.822398,0.0257731
1199,0.822574,0.0172282
1200,0.822478,0.0194662
1201,0.822468,0.0113267
1202,0.822574,0.0134028
1203,0.822324,0.0143635
1204,0.822382,0.0133428
1205,0.821846,0.0132796
1206,0.821569,0.0159784
1207,0.821402,0.0104529
1208,0.821552,0.00931392
1209,0.821272,0.0123656
1210,0.821253,0.00866367
1211,0.81848,0.168736
1212,0.819214,0.0232674
1213,0.818758,0.0213532
1214,0.818622,0.0161982
1215,0.818554,0.0200646
1216,0.818325,0.015012
1217,0.818923,0.0208339
1218,0.819177,0.017755
1219,0.819176,0.0158915
1220,0.819392,0.0138032
1221,0.81915,0.0178337
1222,0.819476,0.0204311
1223,0.819347,0.0143606
1224,0.819634,0.0151883
1225,0.819582,0.021732
1226,0.81948,0.0131207
1227,0.820069,0.0197676
1228,0.820032,0.0249417
1229,0.820469,0.0167663
1230,0.820722,0.0223067
1231,0.821243,0.0235
1232,0.821283,0.0162623
1233,0.821327,0.0269051
1234,0.822247,0.0273394
1235,0.822229,0.0188315
1236,0.817878,0.183018
1237,0.816897,0.0303943
1238,0.817203,0.0278975
1239,0.817484,0.0308212
1240,0.818231,0.0281159
1241,0.819098,0.0265585
1242,0.819172,0.0331615
1243,0.819403,0.0309278
1244,0.819396,0.0285568
1245,0.819655,0.031436
1246,0.820565,0.0294151
1247,0.821048,0.0258733
1248,0.821618,0.030527
1249,0.821918,0.0264082
1250,0.82209,0.0212725
1251,0.822,0.0617177
1252,0.820996,0.0250587
1253,0.820909,0.0136335
1254,0.820104,0.0179702
1255,0.821044,0.0217276
1256,0.821155,0.0153522
1257,0.820437,0.0223648
1258,0.819973,0.0241135
1259,0.819555,0.0109334
1260,0.819333,0.0167201
1261,0.815908,0.18365
1262,0.816446,0.0254809
1263,0.816685,0.0240007
1264,0.81714,0.0243831
1265,0.81706,0.0202967
1266,0.817555,0.0267764
1267,0.817312,0.0260026
1268,0.817288,0.0195834
1269,0.817715,0.0252386
1270,0.817947,0.0224644
1271,0.818038,0.0189786
1272,0.818535,0.0262263
1273,0.81814,0.0231078
1274,0.818936,0.0185019
1275,0.818914,0.0216947
1276,0.820056,0.0225034
1277,0.820428,0.0233132
1278,0.821235,0.0277295
1279,0.821259,0.0309295
1280,0.821348,0.0194102
1281,0.82099,0.0245304
1282,0.820672,0.023363
1283,0.820719,0.0183134
1284,0.820679,0.0184955
1285,0.820807,0.0210565
1286,0.819792,0.174435
1287,0.820453,0.0354227
1288,0.821494,0.0349129
1289,0.821233,0.0224227
1290,0.821374,0.027375
1291,0.821988,0.0235224
1292,0.822269,0.0196101
1293,0.822224,0.0260224
1294,0.822039,0.0258825
1295,0.821937,0.0214673
1296,0.820847,0.0336351
1297,0.820475,0.0437547
1298,0.820089,0.0268637
1299,0.820687,0.0335887
1300,0.821431,0.0399589
1301,0.822378,0.0259571
1302,0.821913,0.0361979
1303,0.822784,0.0300784
1304,0.822855,0.0240808
1305,0.822772,0.0264703
1306,0.822998,0.0212413
1307,0.822857,0.0172624
1308,0.8226,0.0217778
1309,0.822244,0.0217091
1310,0.821936,0.0197453
1311,0.815059,0.182623
1312,0.815054,0.0349718
1313,0.814134,0.0222183
1314,0.813896,0.0366758
1315,0.813435,0.0322657
1316,0.813032,0.0235163
1317,0.812333,0.0278227
1318,0.813198,0.0255465
1319,0.812968,0.0168876
1320,0.813375,0.0200092
1321,0.813494,0.018946
1322,0.813587,0.0173022
1323,0.813612,0.0192317
1324,0.81345,0.0176457
1325,0.813289,0.015883
1326,0.813292,0.0146949
1327,0.813163,0.0157847
1328,0.813182,0.0118704
1329,0.812937,0.0142151
1330,0.813385,0.0140475
1331,0.813297,0.0122454
1332,0.813216,0.0135039
1333,0.812879,0.0137443
1334,0.813105,0.0118378
1335,0.813192,0.0141409
1336,0.810894,0.183952
1337,0.810451,0.0339229
1338,0.810535,0.0312096
1339,0.811112,0.0269633
1340,0.81138,0.0212682
1341,0.811862,0.0276336
1342,0.81196,0.0259418
1343,0.812456,0.0234461
1344,0.812703,0.0277704
1345,0.813234,0.0262526
1346,0.813551,0.0237652
1347,0.814725,0.0298709
1348,0.815192,0.0271637
1349,0.815284,0.0238162
1350,0.816068,0.0323922
1351,0.816447,0.0347931
1352,0.817262,0.0238141
1353,0.817725,0.0380933
1354,0.818284,0.0407463
1355,0.819023,0.0251
1356,0.819467,0.0406462
1357,0.82076,0.0418702
1358,0.821527,0.0318061
1359,0.821556,0.0440269
1360,0.822203,0.0405205
1361,0.816035,0.199728
1362,0.817155,0.0574378
1363,0.817779,0.0547541
1364,0.817961,0.0387106
1365,0.817571,0.0484772
1366,0.817326,0.0525533
1367,0.816983,0.0347739
1368,0.816153,0.047751
1369,0.815332,0.0482744
1370,0.814637,0.0330888
1371,0.813795,0.0470549
1372,0.813469,0.0539744
1373,0.813532,0.0314228
1374,0.812482,0.0438825
1375,0.811776,0.0419367
1376,0.811727,0.0287205
1377,0.811006,0.0384621
1378,0.810519,0.0342933
1379,0.810095,0.0256853
1380,0.810259,0.032009
1381,0.809906,0.0337328
1382,0.809718,0.0191143
1383,0.809466,0.0320603
1384,0.809254,0.0295358
1385,0.809343,0.0157688
1386,0.805897,0.195386
1387,0.805684,0.0383464
1388,0.806673,0.0311509
1389,0.806559,0.0326002
1390,0.806064,0.0420133
1391,0.806253,0.0254986
1392,0.806555,0.0301868
1393,0.806756,0.031372
1394,0.80656,0.0242173
1395,0.806646,0.0280059
1396,0.807381,0.0331306
1397,0.807628,0.0313064
1398,0.80801,0.0279321
1399,0.808195,0.0291186
1400,0.80838,0.0194375
1401,0.808575,0.0218834
1402,0.808699,0.0207556
1403,0.809073,0.0184096
1404,0.809762,0.020338
1405,0.809719,0.0201553
1406,0.810181,0.0188414
1407,0.809907,0.0212453
1408,0.81015,0.0240933
1409,0.810305,0.0174826
1410,0.810622,0.0183183
1411,0.807378,0.185655
1412,0.807986,0.029402
1413,0.808879,0.032417
1414,0.808992,0.0323244
1415,0.809943,0.0280084
1416,0.810957,0.0357021
1417,0.811485,0.0377938
1418,0.811804,0.0264306
1419,0.811652,0.0380466
1420,0.812191,0.0375748
1421,0.812538,0.0321512
1422,0.813763,0.0562367
1423,0.814511,0.0463627
1424,0.814949,0.0292869
1425,0.816846,0.0539076
1426,0.817796,0.0591889
1427,0.818387,0.0409966
1428,0.820603,0.0888345
1429,0.82237,0.0835148
1430,0.822355,0.0541156
1431,0.826217,0.101796
1432,0.827863,0.107632
1433,0.829163,0.0593857
1434,0.830003,0.125917
1435,0.831516,0.11627
1436,0.829969,0.220836
1437,0.833757,0.134476
1438,0.835564,0.140662
1439,0.836374,0.0889767
1440,0.838602,0.167878
1441,0.841342,0.165891
1442,0.841845,0.109284
1443,0.844288,0.1925
1444,0.846583,0.192451
1445,0.84697,0.118081
1446,0.848739,0.212745
1447,0.852211,0.216452
1448,0.852136,0.135736
1449,0.85271,0.231563
1450,0.853343,0.225274
1451,0.85272,0.143726
1452,0.853903,0.239501
1453,0.8542,0.231694
1454,0.856127,0.149599
1455,0.856873,0.265039
1456,0.858814,0.250663
1457,0.85805,0.166181
1458,0.860177,0.280413
1459,0.859447,0.272471
1460,0.861401,0.169957
1461,0.855812,0.389317
1462,0.858018,0.287827
1463,0.858449,0.179962
1464,0.860533,0.312282
1465,0.861722,0.318155
1466,0.862611,0.196539
1467,0.863705,0.347594
1468,0.866428,0.362566
1469,0.866278,0.254844
1470,0.86596,0.370563
1471,0.866325,0.413181
1472,0.86786,0.267664
1473,0.8666,0.414637
1474,0.867093,0.443211
1475,0.866172,0.283099
1476,0.868108,0.43318
1477,0.864959,0.454049
1478,0.865322,0.289464
1479,0.861848,0.429967
1480,0.861003,0.447662
1481,0.859848,0.29873
1482,0.860783,0.450068
1483,0.861464,0.475173
1484,0.864108,0.296746
1485,0.863015,0.479534
1486,0.862862,0.543111
1487,0.863553,0.292468
1488,0.866457,0.476695
1489,0.86517,0.491822
1490,0.865802,0.333621
1491,0.868748,0.529182
1492,0.871787,0.530538
1493,0.873116,0.355859
1494,0.876065,0.533994
1495,0.877974,0.566183
1496,0.879792,0.354366
1497,0.880009,0.570122
1498,0.879224,0.591967
1499,0.878627,0.387736
1500,0.88013,0.575774
1501,0.88228,0.609439
1502,0.881468,0.361722
1503,0.883506,0.618703
1504,0.884845,0.58864
1505,0.888448,0.394096
1506,0.888989,0.608321
1507,0.892549,0.61809
1508,0.892631,0.372914
1509,0.899964,0.619543
1510,0.90354,0.600707
1511,0.900727,0.448863
1512,0.902948,0.588082
1513,0.90478,0.599025
1514,0.906765,0.37889
1515,0.907419,0.625272
1516,0.888957,0.648435
1517,0.886991,0.396793
1518,0.882222,0.628449
1519,0.87971,0.629592
1520,0.876116,0.399026
1521,0.870268,0.634857
1522,0.8485,0.658905
1523,0.847747,0.402696
1524,0.846223,0.634463
1525,0.844668,0.638207
1526,0.843469,0.403731
1527,0.843154,0.645235
1528,0.844382,0.638603
1529,0.841971,0.414988
1530,0.836299,0.637283
1531,0.833236,0.639592
1532,0.831259,0.422493
1533,0.829003,0.623775
1534,0.826313,0.631967
1535,0.828577,0.405186
1536,0.821654,0.661135
1537,0.823752,0.605505
1538,0.822192,0.415283
1539,0.82158,0.622321
1540,0.819202,0.643086
1541,0.818834,0.420399
1542,0.817849,0.647905
1543,0.815649,0.645934
1544,0.816416,0.429064
1545,0.816631,0.654966
1546,0.819209,0.660843
1547,0.819353,0.442099
1548,0.819824,0.674124
1549,0.821738,0.693176
1550,0.806327,0.495609
1551,0.807376,0.70406
1552,0.807468,0.692665
1553,0.809116,0.485604
1554,0.810568,0.701156
1555,0.81281,0.696285
1556,0.814858,0.474223
1557,0.817544,0.703295
1558,0.818665,0.701245
1559,0.817905,0.492587
1560,0.818435,0.714711
1561,0.811843,0.729464
1562,0.813287,0.48571
1563,0.812175,0.705504
1564,0.806549,0.712261
1565,0.807452,0.507724
1566,0.80871,0.723131
1567,0.807096,0.716111
1568,0.805413,0.513689
1569,0.805921,0.74068
1570,0.808256,0.737089
1571,0.807746,0.542168
1572,0.808463,0.767689
1573,0.80948,0.77258
1574,0.811902,0.561534
1575,0.813154,0.788905
1576,0.814301,0.7988
1577,0.81403,0.578045
1578,0.815418,0.801714
1579,0.81619,0.794437
1580,0.8172,0.579286
1581,0.817096,0.804535
1582,0.817079,0.810098
1583,0.817724,0.589802
1584,0.819516,0.814031
1585,0.816881,0.809786
1586,0.813309,0.617052
1587,0.811287,0.791397
1588,0.810352,0.787397
1589,0.810745,0.574159
1590,0.807834,0.799674
1591,0.80445,0.80363
1592,0.802415,0.590423
1593,0.797091,0.830181
1594,0.787278,0.83753
1595,0.786716,0.610465
1596,0.780369,0.859848
1597,0.776235,0.875533
1598,0.774206,0.6418
1599,0.774019,0.885992
1600,0.772057,0.897347
1601,0.774294,0.680937
1602,0.776885,0.927735
1603,0.777561,0.955625
1604,0.779214,0.705903
1605,0.780719,0.96553
1606,0.787806,0.962153
1607,0.791012,0.71918
1608,0.791863,0.988492
1609,0.787917,1
1610,0.788679,0.729099
1611,0.788454,0.997323
1612,0.790862,0.96347
1613,0.791421,0.703251
1614,0.789279,0.970495
1615,0.791787,0.966627
1616,0.791817,0.70826
1617,0.793268,0.95778
1618,0.789054,0.946483
1619,0.788678,0.689439
1620,0.788304,0.93742
1621,0.786906,0.935403
1622,0.788475,0.673857
1623,0.789489,0.93723
1624,0.785452,0.933886
1625,0.784008,0.662639
1626,0.781331,0.921639
1627,0.775308,0.923743
1628,0.770628,0.65266
1629,0.766127,0.919886
1630,0.756979,0.910487
1631,0.756802,0.647474
1632,0.753105,0.914932
1633,0.747126,0.911944
1634,0.747189,0.649018
1635,0.742685,0.916751
1636,0.740618,0.922102
1637,0.742065,0.626732
1638,0.742567,0.895712
1639,0.743629,0.889901
1640,0.740151,0.625194
1641,0.736076,0.894807
1642,0.737209,0.886692
1643,0.736647,0.614567
1644,0.735155,0.878498
1645,0.733079,0.851567
1646,0.732924,0.590165
1647,0.729577,0.840233
1648,0.727303,0.821612
1649,0.724404,0.548711
1650,0.720942,0.790048
1651,0.720027,0.796728
1652,0.720355,0.548128
1653,0.724697,0.814869
1654,0.725957,0.807986
1655,0.725781,0.559448
1656,0.725041,0.813718
1657,0.722706,0.819809
1658,0.722488,0.544661
1659,0.7252,0.806618
1660,0.729382,0.79222
1661,0.723822,0.569855
1662,0.727984,0.76807
1663,0.732891,0.777445
1664,0.733126,0.523135
1665,0.734204,0.781164
1666,0.739475,0.761595
1667,0.74092,0.523759
1668,0.744147,0.757337
1669,0.748643,0.766762
1670,0.749962,0.509108
1671,0.753908,0.757634
1672,0.756163,0.753433
1673,0.757918,0.517673
1674,0.761498,0.756235
1675,0.758864,0.756248
1676,0.757248,0.508035
1677,0.750792,0.750683
1678,0.747243,0.752252
1679,0.746114,0.519669
1680,0.743718,0.747993
1681,0.743114,0.751735
1682,0.741291,0.512972
1683,0.737259,0.746668
1684,0.733303,0.762832
1685,0.730086,0.527469
1686,0.722186,0.777727
1687,0.725518,0.73452
1688,0.727281,0.50898
1689,0.735813,0.754209
1690,0.737914,0.777723
1691,0.741199,0.524343
1692,0.749509,0.800511
1693,0.754247,0.792714
1694,0.756801,0.547015
1695,0.760165,0.790827
1696,0.75986,0.775961
1697,0.76139,0.53481
1698,0.759204,0.777064
1699,0.756056,0.764901
1700,0.752413,0.543745
1701,0.754039,0.767902
1702,0.757482,0.748819
1703,0.755991,0.534711
1704,0.757767,0.738539
1705,0.758152,0.734787
1706,0.759722,0.514264
1707,0.763159,0.733635
1708,0.762505,0.723477
1709,0.761069,0.510607
1710,0.755837,0.722523
1711,0.744309,0.747135
1712,0.744961,0.482048
1713,0.746371,0.719439
1714,0.742935,0.711147
1715,0.742521,0.502781
1716,0.742594,0.715325
1717,0.740884,0.72445
1718,0.740414,0.495247
1719,0.744036,0.720956
1720,0.745543,0.713924
1721,0.747253,0.47158
1722,0.744685,0.691357
1723,0.74988,0.672065
1724,0.752491,0.451587
1725,0.758115,0.653529
1726,0.767113,0.645987
1727,0.769434,0.428423
1728,0.772248,0.638488
1729,0.775054,0.628116
1730,0.77674,0.42936
1731,0.760758,0.644242
1732,0.744231,0.650259
1733,0.73681,0.440327
1734,0.716846,0.68232
1735,0.714218,0.649915
1736,0.675274,0.528439
1737,0.676265,0.628026
1738,0.665008,0.656745
1739,0.659152,0.419346
1740,0.654331,0.64097
1741,0.633331,0.662659
1742,0.627942,0.420132
1743,0.622454,0.631828
1744,0.602273,0.654256
1745,0.597682,0.406814
1746,0.592498,0.611632
1747,0.59276,0.586511
1748,0.555323,0.462874
1749,0.546527,0.586888
1750,0.54251,0.605987
1751,0.538215,0.428306
1752,0.53561,0.61583
1753,0.51672,0.646418
1754,0.513013,0.414776
1755,0.506395,0.606968
1756,0.49922,0.621074
1757,0.494829,0.425771
1758,0.494367,0.619251
1759,0.48992,0.609373
1760,0.486436,0.424583
1761,0.475865,0.611273
1762,0.470805,0.569746
1763,0.468298,0.400809
1764,0.46384,0.577638
1765,0.459868,0.595901
1766,0.460378,0.421244
1767,0.470638,0.596055
1768,0.475755,0.589541
1769,0.479247,0.404412
1770,0.481685,0.582898
1771,0.483994,0.586548
1772,0.494908,0.435878
1773,0.498068,0.608104
1774,0.500151,0.623445
1775,0.499567,0.43899
1776,0.509081,0.626428
1777,0.513218,0.612854
1778,0.515303,0.432059
1779,0.512826,0.604521
1780,0.512378,0.610383
1781,0.511668,0.423955
1782,0.50918,0.600839
1783,0.502913,0.593636
1784,0.503869,0.426476
1785,0.49559,0.596835
1786,0.498976,0.606063
1787,0.499075,0.381666
1788,0.494564,0.555988
1789,0.487944,0.552186
1790,0.483803,0.385036
1791,0.474211,0.550483
1792,0.466346,0.535292
1793,0.461194,0.37151
1794,0.453232,0.532663
1795,0.448787,0.534229
1796,0.447655,0.377901
1797,0.44544,0.535989
1798,0.446059,0.531581
1799,0.449229,0.378664
1800,0.448031,0.560151
1801,0.454423,0.56396
1802,0.456414,0.397018
1803,0.458633,0.569718
1804,0.462735,0.581897
1805,0.465313,0.414244
1806,0.466692,0.60327
1807,0.463737,0.603204
1808,0.463754,0.435301
1809,0.463242,0.625864
1810,0.457887,0.625463
1811,0.44781,0.484874
1812,0.445108,0.592828
1813,0.439498,0.584513
1814,0.435873,0.41515
1815,0.431681,0.582995
1816,0.427226,0.584687
1817,0.426595,0.411478
1818,0.424243,0.606474
1819,0.420701,0.625886
1820,0.421019,0.441137
1821,0.425187,0.641883
1822,0.423942,0.635115
1823,0.422125,0.436362
1824,0.416509,0.61029
1825,0.407396,0.608253
1826,0.399726,0.433296
1827,0.389995,0.620444
1828,0.381102,0.632102
1829,0.380369,0.445985
1830,0.372544,0.645467
1831,0.37225,0.630975
1832,0.373794,0.439523
1833,0.376696,0.629584
1834,0.375494,0.614716
1835,0.375525,0.425221
1836,0.36932,0.644224
1837,0.373763,0.584947
1838,0.375136,0.402816
1839,0.373777,0.587397
1840,0.371093,0.580446
1841,0.367412,0.408623
1842,0.363424,0.579081
1843,0.360075,0.575084
1844,0.359678,0.385438
1845,0.356964,0.55499
1846,0.35619,0.531667
1847,0.354894,0.374784
1848,0.348788,0.51492
1849,0.340819,0.503127
1850,0.337334,0.335108
1851,0.32643,0.472188
1852,0.319205,0.44899
1853,0.315946,0.317841
1854,0.310329,0.426361
1855,0.305897,0.429368
1856,0.307473,0.281353
1857,0.302867,0.412213
1858,0.299537,0.407227
1859,0.295303,0.265922
1860,0.292262,0.405661
1861,0.290748,0.442132
1862,0.29151,0.256963
1863,0.285903,0.382917
1864,0.276043,0.376983
1865,0.271443,0.246084
1866,0.258964,0.366417
1867,0.254118,0.381791
1868,0.252395,0.251778
1869,0.253011,0.389196
1870,0.255218,0.395539
1871,0.256751,0.278345
1872,0.264332,0.421839
1873,0.270041,0.427362
1874,0.271556,0.291235
1875,0.277976,0.433468
1876,0.286975,0.434827
1877,0.28833,0.290087
1878,0.296203,0.459748
1879,0.306095,0.447817
1880,0.309677,0.330315
1881,0.312552,0.472873
1882,0.321032,0.489681
1883,0.31723,0.34776
1884,0.316101,0.515251
1885,0.323141,0.505433
1886,0.321273,0.43031
1887,0.328504,0.511273
1888,0.333836,0.512298
1889,0.340404,0.360533
1890,0.350528,0.527401
1891,0.360889,0.533396
1892,0.364686,0.385532
1893,0.377071,0.55448
1894,0.388949,0.554572
1895,0.389433,0.387925
1896,0.385214,0.55063
1897,0.386852,0.587106
1898,0.386142,0.456993
1899,0.390593,0.65223
1900,0.402018,0.667699
1901,0.405403,0.515763
1902,0.428756,0.692849
1903,0.451673,0.703014
1904,0.461758,0.520396
1905,0.476995,0.751369
1906,0.505448,0.766059
1907,0.516283,0.549334
1908,0.534687,0.746874
1909,0.544373,0.746914
1910,0.544431,0.541649
1911,0.535356,0.781731
1912,0.5371,0.727926
1913,0.540057,0.544944
1914,0.538531,0.72649
1915,0.534891,0.723151
1916,0.533892,0.506132
1917,0.529574,0.707831
1918,0.53314,0.687118
1919,0.535002,0.487929
1920,0.532055,0.681468
1921,0.53203,0.682484
1922,0.531046,0.484505
1923,0.530746,0.666546
1924,0.53081,0.637504
1925,0.510813,0.488907
1926,0.507618,0.623304
1927,0.506252,0.614109
1928,0.494457,0.433551
1929,0.482578,0.599458
1930,0.466127,0.582124
1931,0.460708,0.402306
1932,0.447684,0.574114
1933,0.408111,0.606257
1934,0.399636,0.388374
1935,0.388672,0.544136
1936,0.369014,0.557628
1937,0.366042,0.342375
1938,0.361304,0.495786
1939,0.349832,0.476364
1940,0.34669,0.32974
1941,0.344092,0.458874
1942,0.342161,0.447779
1943,0.34761,0.305331
1944,0.345433,0.41193
1945,0.344426,0.390079
1946,0.344489,0.277727
1947,0.336355,0.383382
1948,0.330057,0.364415
1949,0.328108,0.257316
1950,0.319441,0.344075
1951,0.310318,0.31362
1952,0.301353,0.226538
1953,0.294122,0.288724
1954,0.286104,0.25869
1955,0.279276,0.181743
1956,0.265257,0.226745
1957,0.254156,0.20643
1958,0.249191,0.145524
1959,0.241352,0.181036
1960,0.235304,0.16194
1961,0.224912,0.179221
1962,0.220601,0.14505
1963,0.215812,0.128315
1964,0.212192,0.0856993
1965,0.205775,0.122191
1966,0.198616,0.0966707
1967,0.195827,0.0535617
1968,0.186294,0.0731391
1969,0.178181,0.0660388
1970,0.171846,0.035915
1971,0.157849,0.0453715
1972,0.142038,0.0449615
1973,0.136192,0.0204444
1974,0.125619,0.0304651
1975,0.118261,0.0265114
1976,0.115639,0.0147894
1977,0.111457,0.0232556
1978,0.10969,0.0176062
1979,0.108406,0.0118085
1980,0.107097,0.0168507
1981,0.104309,0.0185118
1982,0.101606,0.0140617
1983,0.0954564,0.0263278
1984,0.0919864,0.02233
1985,0.0893036,0.0136417
1986,0.0661937,0.0966187
1987,0.0652295,0.0176033
1988,0.0657162,0.00942882
1989,0.0649658,0.0126011
1990,0.0647992,0.00891336
1991,0.0640335,0.00692874
1992,0.0634627,0.0118534
1993,0.0632263,0.00848403
1994,0.0630673,0.00744136
1995,0.062536,0.0137706
1996,0.0624861,0.0137727
1997,0.0595812,0.0168333
1998,0.0538053,0.0218045
1999,0.0500787,0.0229666
2000,0.0476931,0.0177512
2001,0.0492128,0.0657468
2002,0.0557967,0.0522408
2003,0.0595427,0.0361053
2004,0.0672721,0.0688259
2005,0.0769427,0.0687494
2006,0.0813624,0.0549048
2007,0.0912668,0.095987
2008,0.0997211,0.11149
2009,0.10448,0.0896042
2010,0.117046,0.143598
2011,0.123681,0.219843
2012,0.12849,0.127014
2013,0.152337,0.217326
2014,0.169215,0.219912
2015,0.189263,0.198363
2016,0.21548,0.267262
2017,0.233483,0.265937
2018,0.254375,0.23593
2019,0.27211,0.303539
2020,0.279799,0.323099
2021,0.28108,0.26032
2022,0.286097,0.362648
2023,0.298791,0.391699
2024,0.312513,0.333385
2025,0.337922,0.441672
2026,0.364445,0.467911
2027,0.377759,0.390182
2028,0.401228,0.501327
2029,0.427008,0.528092
2030,0.436878,0.435703
2031,0.445371,0.519294
2032,0.447155,0.52403
2033,0.44731,0.445001
2034,0.443116,0.539459
2035,0.440623,0.546266
2036,0.443646,0.511549
2037,0.448125,0.562276
2038,0.438256,0.598217
2039,0.44388,0.460475
2040,0.450873,0.583929
2041,0.456208,0.556071
2042,0.4436,0.458431
2043,0.441817,0.533453
2044,0.415306,0.559261
2045,0.407828,0.415113
2046,0.393171,0.536239
2047,0.381622,0.536216
2048,0.375802,0.40136
2049,0.363287,0.527629
2050,0.35271,0.509929
2051,0.3508,0.369888
2052,0.341442,0.465566
2053,0.32628,0.436235
2054,0.320179,0.30302
2055,0.307285,0.387204
2056,0.293389,0.343329
2057,0.287032,0.248898
2058,0.272596,0.334188
2059,0.260764,0.319111
2060,0.256387,0.222052
2061,0.228825,0.341866
2062,0.217686,0.244791
2063,0.217245,0.167382
2064,0.205942,0.212045
2065,0.195335,0.203598
2066,0.190973,0.139831
2067,0.184325,0.179307
2068,0.178053,0.164443
2069,0.177528,0.106836
2070,0.173395,0.145635
2071,0.172014,0.135726
2072,0.169383,0.0972595
2073,0.16123,0.106703
2074,0.155737,0.0829647
2075,0.15331,0.0466489
2076,0.142308,0.0606226
2077,0.128953,0.044035
2078,0.122394,0.0275033
2079,0.109083,0.0492644
2080,0.0976602,0.0419005
2081,0.092932,0.0202357
2082,0.0856151,0.0330799
2083,0.0810349,0.0256158
2084,0.079248,0.013605
2085,0.0767056,0.0205971
2086,0.0642815,0.0893021
2087,0.0637689,0.0186064
2088,0.0636507,0.0218785
2089,0.0634608,0.0250379
2090,0.0629105,0.00981461
2091,0.0612136,0.0154357
2092,0.0607347,0.0131523
2093,0.0608138,0.0127601
2094,0.0602444,0.0157054
2095,0.0607955,0.015735
2096,0.0613068,0.00920147
2097,0.0629792,0.0185462
2098,0.064052,0.0255464
2099,0.0648665,0.0158894
2100,0.0685736,0.0313953
2101,0.0739495,0.0429447
2102,0.0772394,0.0313243
2103,0.0836711,0.0546097
2104,0.0905149,0.0658944
2105,0.094904,0.0432241
2106,0.102012,0.0745337
2107,0.110819,0.0767708
2108,0.115184,0.0545033
2109,0.12498,0.0832604
2110,0.137681,0.0950956
2111,0.147115,0.132767
2112,0.164632,0.113711
2113,0.187683,0.129255
2114,0.196284,0.0817939
2115,0.232011,0.160528
2116,0.250591,0.134576
2117,0.273782,0.127884
2118,0.303316,0.168059
2119,0.335333,0.181576
2120,0.348133,0.11585
2121,0.372798,0.183704
2122,0.390931,0.183267
2123,0.412222,0.166926
2124,0.437127,0.23352
2125,0.449603,0.232747
2126,0.458964,0.176998
2127,0.481137,0.286545
